date,country,location,strike_count,target_type,target_count,effect,source_file,page,lat,lon
"September 5, 2015",Iraq,Fallujah,,ISIL building,1.0,destroyed,2015-09-06_20150906 Strike Release final.pdf,1,33.3532137,43.7875674
"September 5, 2015",Iraq,Fallujah,,ISIL bunker,1.0,destroyed,2015-09-06_20150906 Strike Release final.pdf,1,33.3532137,43.7875674
"September 5, 2015",Iraq,Hit,2.0,ISIL tactical unit,,struck and destroyed,2015-09-06_20150906 Strike Release final.pdf,1,33.6387394,42.8278537
"September 5, 2015",Iraq,Hit,,ISIL homemade explosives cache,1.0,destroyed,2015-09-06_20150906 Strike Release final.pdf,1,33.6387394,42.8278537
"September 5, 2015",Iraq,Kisik,1.0,ISIL tactical unit,,struck and destroyed,2015-09-06_20150906 Strike Release final.pdf,1,36.5053257,42.5544718
"September 5, 2015",Iraq,Kisik,,ISIL vehicle,1.0,destroyed,2015-09-06_20150906 Strike Release final.pdf,1,36.5053257,42.5544718
"September 5, 2015",Iraq,Mosul,3.0,ISIL tactical unit,,struck,2015-09-06_20150906 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Kisik,1.0,"ISIL tactical unit, ISIL vehicle",,"struck, destroyed",2015-09-06_20150906 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Mosul,3.0,"ISIL tactical unit, ISIL training facility, ISIL rocket firing position",,"struck, destroyed",2015-09-06_20150906 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Sinjar,1.0,ISIL tactical unit,,"struck, destroyed",2015-09-06_20150906 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Tuz,3.0,ISIL tactical unit,,"struck, destroyed",2015-09-06_20150906 Strike Release final.pdf,1,34.8765153,44.6646332
"September 6, 2015",Syria,Ar Raqqah,1.0,ISIL staging area,,struck,2015-09-07_20150907 Strike Release final.pdf,1,35.949678,39.0089212
"September 6, 2015",Syria,Mar’a,1.0,ISIL tactical unit,,struck,2015-09-07_20150907 Strike Release final.pdf,1,36.4814643,37.1968431
"September 6, 2015",Syria,Tamakh,2.0,ISIL excavators,5.0,destroyed,2015-09-07_20150907 Strike Release final.pdf,1,36.4294164,37.8164259
"September 6, 2015",Iraq,Al Baghdadi,1.0,ISIL tactical unit,,struck,2015-09-07_20150907 Strike Release final.pdf,1,33.8517524,42.5491802
"September 6, 2015",Iraq,Al Baghdadi,,ISIL vehicles,2.0,destroyed,2015-09-07_20150907 Strike Release final.pdf,1,33.8517524,42.5491802
"September 6, 2015",Iraq,Ar Rutbah,1.0,ISIL checkpoint,,struck,2015-09-07_20150907 Strike Release final.pdf,1,33.0367407,40.2876459
"September 6, 2015",Iraq,Bayji,1.0,ISIL motorcycle,1.0,destroyed,2015-09-07_20150907 Strike Release final.pdf,1,34.9307,43.493107
"September 6, 2015",Iraq,Fallujah,1.0,ISIL vehicle,1.0,destroyed,2015-09-07_20150907 Strike Release final.pdf,1,33.3532137,43.7875674
"September 6, 2015",Iraq,Fallujah,,ISIL artillery piece,1.0,destroyed,2015-09-07_20150907 Strike Release final.pdf,1,33.3532137,43.7875674
"September 6, 2015",Iraq,Habbaniyah,1.0,ISIL tactical unit,,struck,2015-09-07_20150907 Strike Release final.pdf,1,33.3032126,43.4477319
"September 6, 2015",Iraq,Kisik,1.0,ISIL tactical unit,,struck,2015-09-07_20150907 Strike Release final.pdf,1,36.5053257,42.5544718
"September 6, 2015",Iraq,Kisik,,ISIL fighting position,1.0,destroyed,2015-09-07_20150907 Strike Release final.pdf,1,36.5053257,42.5544718
"September 6, 2015",Iraq,Kisik,,ISIL heavy machine gun,1.0,destroyed,2015-09-07_20150907 Strike Release final.pdf,1,36.5053257,42.5544718
"September 6, 2015",Iraq,Ramadi,1.0,ISIL tactical unit,,struck,2015-09-07_20150907 Strike Release final.pdf,1,33.4259859,43.2999218
"September 6, 2015",Iraq,Ramadi,,ISIL light machine gun,1.0,destroyed,2015-09-07_20150907 Strike Release final.pdf,1,33.4259859,43.2999218
"September 6, 2015",Iraq,Ramadi,,ISIL recoil,1.0,destroyed,2015-09-07_20150907 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,1.0,ISIL tactical unit,1.0,destroyed an ISIL light machine gun and an ISIL recoilless rifle,2015-09-07_20150907 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Sinjar,2.0,ISIL tactical units,2.0,"destroyed two ISIL fighting positions, two ISIL light machine guns and an ISIL heavy machine gun",2015-09-07_20150907 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Tal Afar,1.0,ISIL heavy machine gun firing position,1.0,struck,2015-09-07_20150907 Strike Release final.pdf,1,36.3740434,42.4434793
,Iraq,Tuz,1.0,ISIL fighting positions,49.0,"destroyed 49 ISIL fighting positions, four ISIL tunnels and an ISIL weapons cache",2015-09-07_20150907 Strike Release final.pdf,1,34.8765153,44.6646332
,Iraq,Ramadi,1.0,ISIL tactical unit,1.0,destroyed an ISIL fighting position and an ISIL heavy machine gun,2015-09-07_20150907 Strike Release final.pdf,1,33.4259859,43.2999218
2015-09-07,Syria,Al Hawl,1.0,ISIL bunker and ISIL trench,,destroyed,2015-09-08_20150908 Strike Release final.pdf,1,36.1962268,37.1769916
2015-09-07,Syria,Ayn Isa,1.0,ISIL tactical unit,,struck,2015-09-08_20150908 Strike Release final.pdf,1,36.4460997,38.7752993
2015-09-07,Syria,Mar’a,3.0,ISIL tactical units,3.0,struck,2015-09-08_20150908 Strike Release final.pdf,1,36.4814643,37.1968431
2015-09-07,Iraq,Al Huwayjah,1.0,ISIL mortar firing position,,struck,2015-09-08_20150908 Strike Release final.pdf,1,34.50807,41.325202
2015-09-07,Iraq,Bayji,3.0,ISIL tactical unit,1.0,struck,2015-09-08_20150908 Strike Release final.pdf,1,34.9307,43.493107
2015-09-07,Iraq,Bayji,,ISIL vehicles,6.0,destroyed,2015-09-08_20150908 Strike Release final.pdf,1,34.9307,43.493107
2015-09-07,Iraq,Bayji,,ISIL buildings,5.0,destroyed,2015-09-08_20150908 Strike Release final.pdf,1,34.9307,43.493107
2015-09-07,Iraq,Fallujah,2.0,ISIL tactical unit,,struck,2015-09-08_20150908 Strike Release final.pdf,1,33.3532137,43.7875674
2015-09-07,Iraq,Fallujah,,ISIL trench lines,2.0,destroyed,2015-09-08_20150908 Strike Release final.pdf,1,33.3532137,43.7875674
2015-09-07,Iraq,Fallujah,,ISIL bunkers,3.0,destroyed,2015-09-08_20150908 Strike Release final.pdf,1,33.3532137,43.7875674
2015-09-07,Iraq,Fallujah,,ISIL buildings,2.0,destroyed,2015-09-08_20150908 Strike Release final.pdf,1,33.3532137,43.7875674
2015-09-07,Iraq,Fallujah,,ISIL recoilless rifles,2.0,destroyed,2015-09-08_20150908 Strike Release final.pdf,1,33.3532137,43.7875674
2015-09-07,Iraq,Kisik,1.0,ISIL tactical unit,,struck,2015-09-08_20150908 Strike Release final.pdf,1,36.5053257,42.5544718
2015-09-07,Iraq,Kisik,,ISIL fighting position,,destroyed,2015-09-08_20150908 Strike Release final.pdf,1,36.5053257,42.5544718
2015-09-07,Iraq,Kisik,,ISIL heavy machine gun,,destroyed,2015-09-08_20150908 Strike Release final.pdf,1,36.5053257,42.5544718
2015-09-07,Iraq,Mosul,1.0,,,,2015-09-08_20150908 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Kisik,1.0,ISIL tactical unit,,destroyed an ISIL fighting position and an ISIL heavy machine gun,2015-09-08_20150908 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Mosul,1.0,ISIL mortar firing position,,struck,2015-09-08_20150908 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Ramadi,2.0,ISIL large tactical unit,,destroyed ten ISIL vehicles and four ISIL boats,2015-09-08_20150908 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Sinjar,1.0,ISIL tactical unit,,destroyed an ISIL fighting position,2015-09-08_20150908 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sultan Abdallah,1.0,ISIL rocket firing position,,struck,2015-09-08_20150908 Strike Release final.pdf,1,35.8798994,43.3904364
,Iraq,Tal Afar,1.0,ISIL tactical unit,,destroyed an ISIL bunker,2015-09-08_20150908 Strike Release final.pdf,1,36.3740434,42.4434793
,Iraq,Tuz,1.0,ISIL fighting positions,5.0,destroyed,2015-09-08_20150908 Strike Release final.pdf,1,34.8765153,44.6646332
2015-09-08,Syria,Al Hawl,1.0,ISIL bunkers,3.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,36.1962268,37.1769916
2015-09-08,Syria,Ar Raqqah,1.0,,,,2015-09-09_20150909 Strike Release final.pdf,1,35.949678,39.0089212
2015-09-08,Iraq,Near Ramadi,1.0,ISIL operating base,,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,,
,Syria,Al Hawl,1.0,ISIL bunkers,3.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,36.1962268,37.1769916
,Syria,Ar Raqqah,1.0,"ISIL large tactical unit, ISIL training camp",,struck,2015-09-09_20150909 Strike Release final.pdf,1,35.949678,39.0089212
,Syria,Ar Raqqah,,ISIL fighting positions,5.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,35.949678,39.0089212
,Syria,Ar Raqqah,,ISIL motorcycle,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,35.949678,39.0089212
,Syria,Mar’a,1.0,ISIL tactical unit,,struck,2015-09-09_20150909 Strike Release final.pdf,1,36.4814643,37.1968431
,Syria,Mar’a,,ISIL front end loader,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,36.4814643,37.1968431
,Iraq,Al Huwayjah,1.0,ISIL tactical unit,,struck,2015-09-09_20150909 Strike Release final.pdf,1,34.50807,41.325202
,Iraq,Bayji,1.0,ISIL VBIED,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,34.9307,43.493107
,Iraq,Fallujah,1.0,ISIL tactical unit,,struck,2015-09-09_20150909 Strike Release final.pdf,1,33.3532137,43.7875674
,Iraq,Fallujah,,ISIL building,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,33.3532137,43.7875674
,Iraq,Habbaniyah,2.0,"ISIL homemade explosives cache, ISIL rocket rail",,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,33.3032126,43.4477319
,Iraq,Kirkuk,1.0,"ISIL heavy machine gun firing positions, ISIL mortar firing position",,struck,2015-09-09_20150909 Strike Release final.pdf,1,35.4719308,44.3953896
,Iraq,Kisik,1.0,ISIL tactical unit,,struck,2015-09-09_20150909 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL heavy machine gun firing position,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL fighting position,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Near Ramadi,3.0,"ISIL tactical unit, ISIL operating base, ISIL staging area",,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Ramadi,,ISIL homemade explosives caches,5.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Ramadi,,ISIL boats,2.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Ramadi,,ISIL motorcycle,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Ramadi,,ISIL vehicle,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Sinjar,1.0,ISIL tactical unit,,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Sinjar,,ISIL fighting positions,2.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Sinjar,,ISIL heavy machine guns,2.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Tal Afar,2.0,"ISIL tactical unit, ISIL mortar firing position",,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Tal Afar,,ISIL bunker,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Tal Afar,,ISIL excavator,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Tal Afar,,ISIL fighting position,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Tal Afar,,ISIL trench,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
,Iraq,Near Tal Afar,,ISIL weapons cache,1.0,destroyed,2015-09-09_20150909 Strike Release final.pdf,2,,
2015-09-09,Syria,Abu Kamal,1.0,ISIL crude oil collection point,,struck,2015-09-10_20150910 Strike Release final.pdf,1,34.4505521,40.9170636
2015-09-09,Syria,Al Hasakah,3.0,ISIL tactical unit,2.0,struck,2015-09-10_20150910 Strike Release final.pdf,1,36.413182,40.5269124
2015-09-09,Syria,Al Hasakah,,ISIL fighting positions,3.0,destroyed,2015-09-10_20150910 Strike Release final.pdf,1,36.413182,40.5269124
2015-09-09,Syria,Al Hasakah,,ISIL motorcycles,2.0,destroyed,2015-09-10_20150910 Strike Release final.pdf,1,36.413182,40.5269124
2015-09-09,Syria,Al Hasakah,,ISIL structure,1.0,destroyed,2015-09-10_20150910 Strike Release final.pdf,1,36.413182,40.5269124
2015-09-09,Syria,Al Hawl,1.0,,,inconclusive,2015-09-10_20150910 Strike Release final.pdf,1,36.1962268,37.1769916
2015-09-09,Syria,Ar Raqqah,1.0,ISIL tactical unit,,struck,2015-09-10_20150910 Strike Release final.pdf,1,35.949678,39.0089212
2015-09-09,Syria,Kobani,2.0,ISIL tactical unit,,struck,2015-09-10_20150910 Strike Release final.pdf,1,36.8899756,38.3542376
2015-09-09,Syria,Kobani,,ISIL excavators,3.0,destroyed,2015-09-10_20150910 Strike Release final.pdf,1,36.8899756,38.3542376
2015-09-09,Syria,Mar’a,1.0,ISIL mortar supply point,,destroyed,2015-09-10_20150910 Strike Release final.pdf,1,36.4814643,37.1968431
2015-09-09,Syria,Mar’a,,ISIL mortar tube,1.0,destroyed,2015-09-10_20150910 Strike Release final.pdf,1,36.4814643,37.1968431
2015-09-09,Syria,Palmyra,1.0,,,inconclusive,2015-09-10_20150910 Strike Release final.pdf,1,34.5526608,38.259261
2015-09-09,Iraq,Al Baghdadi,1.0,ISIL tactical unit,,struck,2015-09-10_20150910 Strike Release final.pdf,1,33.8517524,42.5491802
2015-09-09,Iraq,Al Baghdadi,,ISIL building,1.0,destroyed,2015-09-10_20150910 Strike Release final.pdf,1,33.8517524,42.5491802
2015-09-09,Iraq,Bayji,2.0,ISIL vehicle,1.0,destroyed,2015-09-10_20150910 Strike Release final.pdf,1,34.9307,43.493107
2015-09-09,Iraq,Habbaniyah,1.0,ISIL,,struck,2015-09-10_20150910 Strike Release final.pdf,1,33.3032126,43.4477319
,Iraq,Al Baghdadi,1.0,"ISIL tactical unit, ISIL building",,"struck, destroyed",2015-09-10_20150910 Strike Release final.pdf,1,33.8517524,42.5491802
,Iraq,Bayji,2.0,ISIL vehicle,1.0,destroyed,2015-09-10_20150910 Strike Release final.pdf,1,34.9307,43.493107
,Iraq,Habbaniyah,1.0,"ISIL tactical unit, ISIL building",3.0,"struck, destroyed",2015-09-10_20150910 Strike Release final.pdf,1,33.3032126,43.4477319
,Iraq,Kisik,1.0,ISIL mortar firing position,1.0,struck,2015-09-10_20150910 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Mosul,2.0,"ISIL tactical unit, ISIL mortar firing position, ISIL fighting position",3.0,"struck, destroyed",2015-09-10_20150910 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Ramadi,2.0,"ISIL tactical unit, ISIL building",3.0,"struck, destroyed",2015-09-10_20150910 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Rawah,1.0,"ISIL large tactical unit, ISIL encampment",2.0,struck,2015-09-10_20150910 Strike Release final.pdf,1,34.4833081,41.9236789
,Iraq,Sinjar,3.0,"ISIL tactical unit, ISIL mortar firing position, ISIL fighting position, ISIL light machine guns",7.0,"struck, destroyed",2015-09-10_20150910 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Tal Afar,1.0,ISIL mortar firing position,1.0,struck,2015-09-10_20150910 Strike Release final.pdf,1,36.3740434,42.4434793
,Iraq,Tuz,4.0,"ISIL fighting positions, ISIL vehicles",15.0,destroyed,2015-09-10_20150910 Strike Release final.pdf,1,34.8765153,44.6646332
2015-09-10,Syria,Al Hawl,2.0,ISIL tactical unit,1.0,struck,2015-09-11_20150911 Strike Release Final.pdf,1,36.1962268,37.1769916
2015-09-10,Syria,Al Hawl,,ISIL excavator,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.1962268,37.1769916
2015-09-10,Syria,Al Hawl,,ISIL fighting position,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.1962268,37.1769916
2015-09-10,Syria,Palmyra,1.0,ISIL excavators,2.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,34.5526608,38.259261
2015-09-10,Iraq,Al Huwayjah,3.0,ISIL weapons caches,2.0,struck,2015-09-11_20150911 Strike Release Final.pdf,1,34.50807,41.325202
2015-09-10,Iraq,Al Huwayjah,,ISIL vehicle storage facility,1.0,struck,2015-09-11_20150911 Strike Release Final.pdf,1,34.50807,41.325202
2015-09-10,Iraq,Bayji,2.0,ISIL tactical unit,1.0,struck,2015-09-11_20150911 Strike Release Final.pdf,1,34.9307,43.493107
2015-09-10,Iraq,Bayji,,ISIL fighting position,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,34.9307,43.493107
2015-09-10,Iraq,Bayji,,ISIL mortar system,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,34.9307,43.493107
2015-09-10,Iraq,Bayji,,ISIL vehicle,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,34.9307,43.493107
2015-09-10,Iraq,Fallujah,1.0,ISIL mortar systems,2.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,33.3532137,43.7875674
2015-09-10,Iraq,Fallujah,,ISIL rocket rail,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,33.3532137,43.7875674
2015-09-10,Iraq,Hit,1.0,ISIL tactical unit,1.0,struck,2015-09-11_20150911 Strike Release Final.pdf,1,33.6387394,42.8278537
2015-09-10,Iraq,Kisik,3.0,ISIL tactical units,3.0,struck,2015-09-11_20150911 Strike Release Final.pdf,1,36.5053257,42.5544718
2015-09-10,Iraq,Kisik,,ISIL fighting positions,2.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.5053257,42.5544718
2015-09-10,Iraq,Kisik,,ISIL vehicle,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.5053257,42.5544718
2015-09-10,Iraq,Mosul,4.0,ISIL tactical units,4.0,struck,2015-09-11_20150911 Strike Release Final.pdf,1,36.3436941,43.0997156
,Iraq,Kisik,3.0,ISIL tactical unit,3.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL fighting position,2.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL vehicle,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.5053257,42.5544718
,Iraq,Mosul,4.0,ISIL tactical unit,4.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,,ISIL fighting position,6.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,,ISIL heavy machine gun,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.3436941,43.0997156
,Iraq,Ramadi,1.0,ISIL large tactical unit,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,,ISIL fighting position,3.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,,ISIL vehicle,2.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,,building,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,33.4259859,43.2999218
,Iraq,Sinjar,1.0,ISIL tactical unit,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL fighting position,2.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL heavy machine gun,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.3192729,41.8598585
,Iraq,Tal Afar,1.0,ISIL heavy machine gun firing position,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,36.3740434,42.4434793
,Iraq,Tuz,10.0,ISIL tactical unit,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,34.8765153,44.6646332
,Iraq,Tuz,,ISIL staging area,4.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,34.8765153,44.6646332
,Iraq,Tuz,,ISIL fighting position,20.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,34.8765153,44.6646332
,Iraq,Tuz,,ISIL vehicle,2.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,34.8765153,44.6646332
,Iraq,Tuz,,ISIL trench,1.0,destroyed,2015-09-11_20150911 Strike Release Final.pdf,1,34.8765153,44.6646332
"September 11, 2015",Syria,Abu Kamal,2.0,ISIL crude oil collection points,2.0,struck,2015-09-12_20150912 Strike Release final.pdf,1,34.4505521,40.9170636
"September 11, 2015",Syria,Al Hasakah,1.0,ISIL VBIED,1.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,36.413182,40.5269124
"September 11, 2015",Iraq,Bayji,2.0,"ISIL tactical unit, ISIL VBIED, ISIL vehicle",3.0,"struck, destroyed",2015-09-12_20150912 Strike Release final.pdf,1,34.9307,43.493107
"September 11, 2015",Iraq,Hit,2.0,"ISIL large tactical unit, ISIL vehicles, ISIL anti-aircraft artillery piece, ISIL building",6.0,"struck, destroyed",2015-09-12_20150912 Strike Release final.pdf,1,33.6387394,42.8278537
"September 11, 2015",Iraq,Kirkuk,1.0,ISIL tactical unit,1.0,"struck, destroyed",2015-09-12_20150912 Strike Release final.pdf,1,35.4719308,44.3953896
"September 11, 2015",Iraq,Kisik,2.0,"ISIL heavy machine gun firing position, ISIL rocket firing position, ISIL fighting position",3.0,"struck, destroyed",2015-09-12_20150912 Strike Release final.pdf,1,36.5053257,42.5544718
"September 11, 2015",Iraq,Mosul,2.0,"ISIL tactical unit, ISIL armored personnel carrier, ISIL fighting position",3.0,"struck, destroyed",2015-09-12_20150912 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,2.0,"ISIL tactical unit, ISIL armored personnel carrier",,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,,ISIL fighting position,1.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Ramadi,3.0,ISIL tactical unit,,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,,"ISIL heavy machine gun, ISIL IED",2.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Sinjar,1.0,ISIL tactical unit,,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,"ISIL fighting position, ISIL heavy machine gun",2.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sultan Abdallah,1.0,ISIL rocket firing position,,struck,2015-09-12_20150912 Strike Release final.pdf,1,35.8798994,43.3904364
,Iraq,Tuz,8.0,ISIL tactical units,6.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,34.8765153,44.6646332
,Iraq,Tuz,,ISIL fighting positions,22.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,34.8765153,44.6646332
,Iraq,Tuz,,ISIL vehicles,4.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,34.8765153,44.6646332
,Iraq,Tuz,,ISIL heavy machine guns,1.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,34.8765153,44.6646332
,Iraq,Tuz,,ISIL ammunition cache,1.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,34.8765153,44.6646332
,Iraq,Tuz,,ISIL light machine gun,1.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,34.8765153,44.6646332
,Iraq,Tuz,,ISIL motorcycle,1.0,destroyed,2015-09-12_20150912 Strike Release final.pdf,1,34.8765153,44.6646332
2015-09-12,Syria,Al Hawl,2.0,"ISIL fighting positions, ISIL tank",8.0,destroyed,2015-09-13_20150913 Strike Release final.pdf,1,36.1962268,37.1769916
2015-09-12,Syria,Ar Raqqah,1.0,ISIL tactical unit,1.0,struck,2015-09-13_20150913 Strike Release final.pdf,1,35.949678,39.0089212
2015-09-12,Syria,Kobani,1.0,ISIL artillery piece,1.0,destroyed,2015-09-13_20150913 Strike Release final.pdf,1,36.8899756,38.3542376
2015-09-12,Syria,Mar’a,3.0,"ISIL staging facility, ISIL buildings, ISIL artillery piece, ISIL weapons cache",6.0,"struck, destroyed",2015-09-13_20150913 Strike Release final.pdf,1,36.4814643,37.1968431
2015-09-12,Iraq,Bayji,1.0,"ISIL tactical unit, ISIL building",2.0,"struck, destroyed",2015-09-13_20150913 Strike Release final.pdf,1,34.9307,43.493107
2015-09-12,Iraq,Fallujah,6.0,"ISIL VBIED facilities, ISIL weapons caches, ISIL command and control facility, ISIL staging area",6.0,struck,2015-09-13_20150913 Strike Release final.pdf,1,33.3532137,43.7875674
2015-09-12,Iraq,Kisik,1.0,"ISIL tactical unit, ISIL truck",2.0,struck,2015-09-13_20150913 Strike Release final.pdf,1,36.5053257,42.5544718
2015-09-12,Iraq,Mosul,3.0,"ISIL tactical unit, ISIL mortar firing position",2.0,struck,2015-09-13_20150913 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Kisik,1.0,"ISIL tactical unit, ISIL truck",,struck,2015-09-13_20150913 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Mosul,3.0,"ISIL tactical unit, ISIL mortar firing position, ISIL rocket firing position",,"struck, destroyed",2015-09-13_20150913 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Ramadi,3.0,ISIL tactical units,3.0,"struck, destroyed",2015-09-13_20150913 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Sinjar,2.0,ISIL tactical units,2.0,"struck, destroyed",2015-09-13_20150913 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Tuz,2.0,"ISIL tactical unit, ISIL vehicles, ISIL bunker",,"struck, destroyed",2015-09-13_20150913 Strike Release final.pdf,1,34.8765153,44.6646332
2015-09-13,Syria,Near Dayr Ar Zawr,2.0,ISIL crude oil collection point,,struck and destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Syria,Near Dayr Ar Zawr,,ISIL excavator,1.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Syria,Near Kobani,1.0,ISIL artillery piece,1.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Syria,Near Mar’a,1.0,ISIL tactical unit,,struck,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Al Huwayjah,1.0,ISIL trenches,3.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
